220,31,50
220,21,70
220,23,225
220,22,250
220,20,5120
220,25,1250000
221,4,0
221,14,0.5
221,1,1
221,2,1
221,3,1
221,5,1
221,8,1
221,9,1
221,11,1
221,12,1
221,13,1
221,15,1
221,16,1
221,26,1.1
221,6,2
221,7,2
221,10,2
221,17,2
221,18,2
221,28,50
221,31,50
221,32,55.8
221,29,60
221,30,60
221,21,70
221,23,75
221,24,80
221,19,100
221,27,100
221,22,450
221,20,5120
221,25,1250000
222,7,0.25
222,8,0.5
222,12,0.5
222,13,0.5
222,14,0.5
222,26,0.6
222,1,1
222,2,1
222,3,1
222,5,1
222,9,1
222,15,1
222,16,1
222,17,1
222,18,1
222,4,2
222,6,2
222,11,2
222,10,4
222,32,5
222,28,24.6
222,31,35
222,19,55
222,23,60
222,27,65
222,29,65
222,21,70
222,24,95
222,30,95
222,22,410
222,20,5120
222,25,800000
223,7,0.5
223,12,0.5
223,17,0.5
223,18,0.5
223,26,0.6
223,1,1
223,2,1
223,3,1
223,5,1
223,6,1
223,8,1
223,9,1
223,11,1
223,13,1
223,14,1
223,15,1
223,16,1
223,4,2
223,10,2
223,32,12
223,24,35
223,27,35
223,30,35
223,28,50
223,19,65
223,29,65
223,31,65
223,21,70
223,23,190
223,22,300
223,20,5120
223,25,1000000
224,7,0.5
224,12,0.5
224,17,0.5
224,18,0.5
224,26,0.9
224,1,1
224,2,1
224,3,1
224,5,1
224,6,1
224,8,1
224,9,1
224,11,1
224,13,1
224,14,1
224,15,1
224,16,1
224,4,2
224,10,2
224,32,28.5
224,31,45
224,28,50
224,21,70
224,23,75
224,24,75
224,27,75
224,30,75
224,19,105
224,29,105
224,22,480
224,20,5120
224,25,1000000
225,11,0
225,1,0.5
225,10,0.5
225,26,0.9
225,2,1
225,3,1
225,5,1
225,6,1
225,8,1
225,9,1
225,12,1
225,13,1
225,14,1
225,15,1
225,18,1
225,4,2
225,7,2
225,17,2
225,16,4
225,32,16
225,23,45
225,24,45
225,27,45
225,30,45
225,28,50
225,19,55
225,29,65
225,21,70
225,31,75
225,22,330
225,20,5120
225,25,800000
226,11,0
226,1,0.5
226,6,0.5
226,7,0.5
226,17,0.5
226,18,0.5
226,2,1
226,3,1
226,5,1
226,8,1
226,9,1
226,10,1
226,12,1
226,13,1
226,14,1
226,15,1
226,16,2
226,26,2.1
226,4,4
226,23,25
226,19,40
226,28,50
226,21,70
226,24,70
226,31,70
226,29,80
226,27,85
226,30,140
226,32,220
226,22,485
226,20,6400
226,25,1250000
227,11,0
227,14,0
227,1,0.25
227,10,0.25
227,3,0.5
227,5,0.5
227,8,0.5
227,13,0.5
227,15,0.5
227,17,0.5
227,2,1
227,6,1
227,9,1
227,12,1
227,16,1
227,18,1
227,26,1.7
227,4,2
227,7,2
227,23,25
227,29,40
227,28,50
227,32,50.5
227,27,65
227,21,70
227,30,70
227,31,70
227,19,80
227,24,140
227,22,465
227,20,6400
227,25,1250000
228,15,0
228,2,0.5
228,7,0.5
228,9,0.5
228,10,0.5
228,12,0.5
228,17,0.5
228,26,0.6
228,1,1
228,3,1
228,4,1
228,5,1
228,8,1
228,13,1
228,14,1
228,6,2
228,11,2
228,16,2
228,18,2
228,32,10.8
228,24,30
228,21,35
228,27,45
228,28,50
228,30,50
228,19,60
228,31,65
228,29,80
228,23,120
228,22,330
228,20,5120
228,25,1250000
229,15,0
229,2,0.5
229,7,0.5
229,9,0.5
229,10,0.5
229,12,0.5
229,17,0.5
229,1,1
229,3,1
229,4,1
229,5,1
229,8,1
229,13,1
229,14,1
229,26,1.4
229,6,2
229,11,2
229,16,2
229,18,2
229,21,35
229,32,35
229,23,45
229,28,50
229,27,75
229,19,90
229,24,90
229,30,90
229,31,115
229,29,140
229,22,600
229,20,5120
229,25,1250000
230,7,0.25
230,18,0.25
230,17,0.5
230,1,1
230,2,1
230,4,1
230,6,1
230,8,1
230,9,1
230,10,1
230,11,1
230,12,1
230,13,1
230,14,1
230,15,1
230,16,1
230,26,1.8
230,3,2
230,5,2
230,23,45
230,28,50
230,21,70
230,27,75
230,31,85
230,19,95
230,24,95
230,29,95
230,30,95
230,32,152
230,22,540
230,20,5120
230,25,1000000
231,4,0
231,14,0.5
231,16,0.5
231,26,0.5
231,1,1
231,2,1
231,3,1
231,5,1
231,6,1
231,7,1
231,8,1
231,9,1
231,11,1
231,13,1
231,15,1
231,17,1
231,10,2
231,12,2
231,18,2
231,32,33.5
231,29,40
231,30,40
231,31,40
231,28,50
231,19,60
231,24,60
231,21,70
231,27,90
231,23,120
231,22,330
231,20,5120
231,25,1000000
232,4,0
232,14,0.5
232,16,0.5
232,1,1
232,2,1
232,3,1
232,5,1
232,6,1
232,7,1
232,8,1
232,9,1
232,11,1
232,13,1
232,15,1
232,17,1
232,26,1.1
232,10,2
232,12,2
232,18,2
232,28,50
232,31,50
232,23,60
232,29,60
232,30,60
232,21,70
232,27,90
232,19,120
232,24,120
232,32,120
232,22,500
232,20,5120
232,25,1000000
233,9,0
233,26,0.6
233,1,1
233,2,1
233,3,1
233,4,1
233,5,1
233,7,1
233,8,1
233,10,1
233,11,1
233,12,1
233,13,1
233,14,1
233,15,1
233,16,1
233,17,1
233,18,1
233,6,2
233,32,32.5
233,23,45
233,31,60
233,21,70
233,19,80
233,27,85
233,24,90
233,30,95
233,29,105
233,22,515
233,20,5120
233,25,1000000
234,9,0
234,1,1
234,2,1
234,3,1
234,4,1
234,5,1
234,7,1
234,8,1
234,10,1
234,11,1
234,12,1
234,13,1
234,14,1
234,15,1
234,16,1
234,17,1
234,18,1
234,26,1.4
234,6,2
234,23,45
234,28,50
234,24,62
234,30,65
234,21,70
234,32,71.2
234,27,73
234,29,85
234,31,85
234,19,95
234,22,465
234,20,5120
234,25,1250000
235,9,0
235,1,1
235,2,1
235,3,1
235,4,1
235,5,1
235,7,1
235,8,1
235,10,1
235,11,1
235,12,1
235,13,1
235,14,1
235,15,1
235,16,1
235,17,1
235,18,1
235,26,1.2
235,6,2
235,19,20
235,29,20
235,24,35
235,23,45
235,30,45
235,28,50
235,27,55
235,32,58
235,21,70
235,31,75
235,22,250
235,20,5120
235,25,800000
236,1,0.5
236,2,0.5
236,16,0.5
236,26,0.7
236,3,1
236,4,1
236,6,1
236,7,1
236,9,1
236,10,1
236,11,1
236,12,1
236,13,1
236,14,1
236,17,1
236,18,1
236,5,2
236,8,2
236,15,2
236,32,21
236,19,35
236,24,35
236,27,35
236,29,35
236,30,35
236,31,35
236,21,70
236,23,75
236,28,100
236,22,210
236,20,6400
236,25,1000000
237,1,0.5
237,2,0.5
237,16,0.5
237,3,1
237,4,1
237,6,1
237,7,1
237,9,1
237,10,1
237,11,1
237,12,1
237,13,1
237,14,1
237,17,1
237,18,1
237,26,1.4
237,5,2
237,8,2
237,15,2
237,29,35
237,23,45
237,32,48
237,27,50
237,21,70
237,31,70
237,19,95
237,24,95
237,28,100
237,30,110
237,22,455
237,20,6400
237,25,1000000
238,28,0
238,26,0.4
238,12,0.5
238,15,0.5
238,3,1
238,4,1
238,5,1
238,6,1
238,8,1
238,10,1
238,11,1
238,13,1
238,14,1
238,18,1
238,1,2
238,2,2
238,7,2
238,9,2
238,16,2
238,17,2
238,32,6
238,24,15
238,19,30
238,23,45
238,27,45
238,30,65
238,31,65
238,21,70
238,29,85
238,22,305
238,20,6400
238,25,1000000
239,4,0.5
239,8,0.5
239,17,0.5
239,26,0.6
239,1,1
239,2,1
239,3,1
239,5,1
239,6,1
239,7,1
239,9,1
239,10,1
239,12,1
239,13,1
239,14,1
239,15,1
239,16,1
239,18,1
239,11,2
239,32,23.5
239,24,37
239,23,45
239,27,45
239,30,55
239,19,63
239,29,65
239,21,70
239,28,75.4
239,31,95
239,22,360
239,20,6400
239,25,1000000
240,1,0.5
240,5,0.5
240,7,0.5
240,10,0.5
240,12,0.5
240,17,0.5
240,26,0.7
240,2,1
240,3,1
240,4,1
240,6,1
240,8,1
240,9,1
240,13,1
240,14,1
240,15,1
240,11,2
240,16,2
240,18,2
240,32,21.4
240,24,37
240,23,45
240,27,45
240,30,55
240,21,70
240,29,70
240,19,75
240,28,75.4
240,31,83
240,22,365
240,20,6400
240,25,1000000
241,9,0
241,28,0
241,1,1
241,2,1
241,3,1
241,4,1
241,5,1
241,7,1
241,8,1
241,10,1
241,11,1
241,12,1
241,13,1
241,14,1
241,15,1
241,16,1
241,17,1
241,18,1
241,26,1.2
241,6,2
241,29,40
241,23,45
241,21,70
241,30,70
241,32,75.5
241,19,80
241,27,95
241,31,100
241,24,105
241,22,490
241,20,5120
241,25,1250000
242,9,0
242,28,0
242,1,1
242,2,1
242,3,1
242,4,1
242,5,1
242,7,1
242,8,1
242,10,1
242,11,1
242,12,1
242,13,1
242,14,1
242,15,1
242,16,1
242,17,1
242,18,1
242,26,1.5
242,6,2
242,19,10
242,24,10
242,23,30
242,32,46.8
242,31,55
242,29,75
242,30,135
242,21,140
242,27,255
242,22,540
242,20,10240
242,25,800000
243,4,0.5
243,8,0.5
243,17,0.5
243,1,1
243,2,1
243,3,1
243,5,1
243,6,1
243,7,1
243,9,1
243,10,1
243,12,1
243,13,1
243,14,1
243,15,1
243,16,1
243,18,1
243,26,1.9
243,11,2
243,23,3
243,21,35
243,24,75
243,19,85
243,27,90
243,30,100
243,29,115
243,31,115
243,32,178
243,22,580
243,20,20480
243,25,1250000
244,1,0.5
244,5,0.5
244,7,0.5
244,10,0.5
244,12,0.5
244,17,0.5
244,2,1
244,3,1
244,4,1
244,6,1
244,8,1
244,9,1
244,13,1
244,14,1
244,15,1
244,11,2
244,16,2
244,18,2
244,26,2.1
244,23,3
244,21,35
244,30,75
244,24,85
244,29,90
244,31,100
244,19,115
244,27,115
244,32,198
244,22,580
244,20,20480
244,25,1250000
245,7,0.5
245,12,0.5
245,17,0.5
245,18,0.5
245,1,1
245,2,1
245,3,1
245,5,1
245,6,1
245,8,1
245,9,1
245,11,1
245,13,1
245,14,1
245,15,1
245,16,1
245,4,2
245,10,2
245,26,2
245,23,3
245,21,35
245,19,75
245,31,85
245,29,90
245,27,100
245,24,115
245,30,115
245,32,187
245,22,580
245,20,20480
245,25,1250000
246,4,0
246,14,0.25
246,7,0.5
246,8,0.5
246,13,0.5
246,16,0.5
246,26,0.6
246,1,1
246,2,1
246,3,1
246,5,1
246,9,1
246,15,1
246,6,2
246,11,2
246,12,2
246,17,2
246,10,4
246,18,4
246,21,35
246,31,41
246,23,45
246,29,45
246,24,50
246,27,50
246,28,50
246,30,50
246,19,64
246,32,72
246,22,300
246,20,10240
246,25,1250000
247,4,0
247,14,0.25
247,7,0.5
247,8,0.5
247,13,0.5
247,16,0.5
247,1,1
247,2,1
247,3,1
247,5,1
247,9,1
247,15,1
247,26,1.2
247,6,2
247,11,2
247,12,2
247,17,2
247,10,4
247,18,4
247,21,35
247,23,45
247,28,50
247,31,51
247,29,65
247,24,70
247,27,70
247,30,70
247,19,84
247,32,152
247,22,410
247,20,10240
247,25,1250000
248,15,0
248,2,0.5
248,7,0.5
248,8,0.5
248,9,0.5
248,13,0.5
248,14,0.5
248,3,1
248,4,1
248,12,1
248,16,1
248,1,2
248,5,2
248,10,2
248,11,2
248,17,2
248,18,2
248,26,2
248,6,4
248,21,35
248,23,45
248,28,50
248,31,71
248,29,95
248,27,100
248,30,120
248,24,150
248,19,164
248,32,202
248,22,700
248,20,10240
248,25,1250000
249,11,0
249,21,0
249,6,0.25
249,10,0.5
249,15,0.5
249,1,1
249,3,1
249,5,1
249,7,1
249,8,1
249,13,1
249,14,1
249,17,1
249,18,1
249,2,2
249,4,2
249,9,2
249,12,2
249,16,2
249,23,3
249,26,5.2
249,19,90
249,29,90
249,27,106
249,31,110
249,24,130
249,30,154
249,32,216
249,22,680
249,20,30720
249,25,1250000
250,11,0
250,21,0
250,1,0.25
250,10,0.25
250,5,0.5
250,6,0.5
250,7,0.5
250,17,0.5
250,2,1
250,3,1
250,8,1
250,9,1
250,12,1
250,13,1
250,14,1
250,15,1
250,4,2
250,18,2
250,23,3
250,26,3.8
250,16,4
250,24,90
250,31,90
250,27,106
250,29,110
250,19,130
250,30,154
250,32,199
250,22,680
250,20,30720
250,25,1250000
251,4,0.5
251,6,0.5
251,10,0.5
251,11,0.5
251,15,0.5
251,18,0.5
251,26,0.6
251,3,1
251,5,1
251,13,1
251,16,1
251,17,1
251,2,2
251,7,2
251,8,2
251,9,2
251,12,2
251,14,2
251,1,4
251,32,5
251,23,45
251,19,100
251,21,100
251,24,100
251,27,100
251,29,100
251,30,100
251,31,100
251,22,600
251,20,30720
251,25,1059860
252,4,0.5
252,10,0.5
252,11,0.5
252,18,0.5
252,26,0.5
252,2,1
252,3,1
252,5,1
252,6,1
252,9,1
252,13,1
252,15,1
252,16,1
252,17,1
252,1,2
252,7,2
252,8,2
252,12,2
252,14,2
252,32,5
252,24,35
252,27,40
252,19,45
252,23,45
252,30,55
252,29,65
252,21,70
252,31,70
252,28,88.1
252,22,310
252,20,5120
252,25,1059860
253,4,0.5
253,10,0.5
253,11,0.5
253,18,0.5
253,26,0.9
253,2,1
253,3,1
253,5,1
253,6,1
253,9,1
253,13,1
253,15,1
253,16,1
253,17,1
253,1,2
253,7,2
253,8,2
253,12,2
253,14,2
253,32,21.6
253,23,45
253,24,45
253,27,50
253,19,65
253,30,65
253,21,70
253,29,85
253,28,88.1
253,31,95
253,22,405
253,20,5120
253,25,1059860
254,4,0.5
254,10,0.5
254,11,0.5
254,18,0.5
254,2,1
254,3,1
254,5,1
254,6,1
254,9,1
254,13,1
254,15,1
254,16,1
254,17,1
254,26,1.7
254,1,2
254,7,2
254,8,2
254,12,2
254,14,2
254,23,45
254,32,52.2
254,21,70
254,27,70
254,24,75
254,30,85
254,28,88.1
254,19,110
254,29,145
254,31,145
254,22,630
254,20,5120
254,25,1059860
255,26,0.4
255,1,0.5
255,5,0.5
255,7,0.5
255,10,0.5
255,12,0.5
255,17,0.5
255,2,1
255,3,1
255,4,1
255,6,1
255,8,1
255,9,1
255,13,1
255,14,1
255,15,1
255,11,2
255,16,2
255,18,2
255,32,2.5
255,24,40
255,23,45
255,27,45
255,31,45
255,30,50
255,19,60
255,21,70
255,29,70
255,28,88.1
255,22,310
255,20,5120
255,25,1059860
256,1,0.25
256,2,0.5
256,7,0.5
256,10,0.5
256,12,0.5
256,17,0.5
256,26,0.9
256,3,1
256,4,1
256,5,1
256,6,1
256,9,1
256,13,1
256,14,1
256,16,1
256,8,2
256,11,2
256,15,2
256,18,2
256,32,19.5
256,23,45
256,31,55
256,24,60
256,27,60
256,30,60
256,21,70
256,19,85
256,29,85
256,28,88.1
256,22,405
256,20,5120
256,25,1059860
257,1,0.25
257,2,0.5
257,7,0.5
257,10,0.5
257,12,0.5
257,17,0.5
257,3,1
257,4,1
257,5,1
257,6,1
257,9,1
257,13,1
257,14,1
257,16,1
257,26,1.9
257,8,2
257,11,2
257,15,2
257,18,2
257,23,45
257,32,52
257,21,70
257,24,80
257,27,80
257,30,80
257,28,88.1
257,31,100
257,29,130
257,19,160
257,22,630
257,20,5120
257,25,1059860
258,26,0.4
258,7,0.5
258,12,0.5
258,17,0.5
258,18,0.5
258,1,1
258,2,1
258,3,1
258,5,1
258,6,1
258,8,1
258,9,1
258,11,1
258,13,1
258,14,1
258,15,1
258,16,1
258,4,2
258,10,2
258,32,7.6
258,31,40
258,23,45
258,24,50
258,27,50
258,29,50
258,30,50
258,19,70
258,21,70
258,28,88.1
258,22,310
258,20,5120
258,25,1059860
259,4,0
259,7,0.5
259,14,0.5
259,16,0.5
259,17,0.5
259,26,0.7
259,1,1
259,2,1
259,3,1
259,5,1
259,6,1
259,8,1
259,9,1
259,11,1
259,12,1
259,13,1
259,15,1
259,18,1
259,10,4
259,32,28
259,23,45
259,31,50
259,29,60
259,21,70
259,24,70
259,27,70
259,30,70
259,19,85
259,28,88.1
259,22,405
259,20,5120
259,25,1059860
260,4,0
260,7,0.5
260,14,0.5
260,16,0.5
260,17,0.5
260,1,1
260,2,1
260,3,1
260,5,1
260,6,1
260,8,1
260,9,1
260,11,1
260,12,1
260,13,1
260,15,1
260,18,1
260,26,1.5
260,10,4
260,23,45
260,21,70
260,31,70
260,32,81.9
260,28,88.1
260,29,95
260,27,100
260,24,110
260,30,110
260,19,150
260,22,635
260,20,5120
260,25,1059860
261,15,0
261,2,0.5
261,9,0.5
261,26,0.5
261,3,1
261,4,1
261,7,1
261,8,1
261,10,1
261,11,1
261,12,1
261,13,1
261,14,1
261,16,1
261,17,1
261,18,1
261,1,2
261,5,2
261,6,2
261,32,13.6
261,29,30
261,30,30
261,24,35
261,27,35
261,31,35
261,28,50
261,19,55
261,21,70
261,22,220
261,23,255
261,20,3840
261,25,1000000
262,15,0
262,2,0.5
262,9,0.5
262,3,1
262,4,1
262,7,1
262,8,1
262,10,1
262,11,1
262,12,1
262,13,1
262,14,1
262,16,1
262,17,1
262,18,1
262,26,1
262,1,2
262,5,2
262,6,2
262,32,37
262,28,50
262,29,60
262,30,60
262,21,70
262,24,70
262,27,70
262,31,70
262,19,90
262,23,127
262,22,420
262,20,3840
262,25,1000000
263,9,0
263,26,0.4
263,1,1
263,2,1
263,3,1
263,4,1
263,5,1
263,7,1
263,8,1
263,10,1
263,11,1
263,12,1
263,13,1
263,14,1
263,15,1
263,16,1
263,17,1
263,18,1
263,6,2
263,32,17.5
263,19,30
263,29,30
263,27,38
263,24,41
263,30,41
263,28,50
263,31,60
263,21,70
263,22,240
263,23,255
263,20,3840
263,25,1000000
264,9,0
264,26,0.5
264,1,1
264,2,1
264,3,1
264,4,1
264,5,1
264,7,1
264,8,1
264,10,1
264,11,1
264,12,1
264,13,1
264,14,1
264,15,1
264,16,1
264,17,1
264,18,1
264,6,2
264,32,32.5
264,28,50
264,29,50
264,24,61
264,30,61
264,19,70
264,21,70
264,27,78
264,23,90
264,31,100
264,22,420
264,20,3840
264,25,1000000
265,26,0.3
265,6,0.5
265,10,0.5
265,11,0.5
265,1,1
265,2,1
265,3,1
265,4,1
265,5,1
265,9,1
265,12,1
265,13,1
265,14,1
265,15,1
265,17,1
265,18,1
265,7,2
265,8,2
265,16,2
265,32,3.6
265,29,20
265,31,20
265,30,30
265,24,35
265,19,45
265,27,45
265,28,50
265,21,70
265,22,195
265,23,255
265,20,3840
265,25,1000000
266,6,0.5
266,10,0.5
266,11,0.5
266,26,0.6
266,1,1
266,2,1
266,3,1
266,4,1
266,5,1
266,9,1
266,12,1
266,13,1
266,14,1
266,15,1
266,17,1
266,18,1
266,7,2
266,8,2
266,16,2
266,32,10
266,31,15
266,29,25
266,30,25
266,19,35
266,27,50
266,28,50
266,24,55
266,21,70
266,23,120
266,22,205
266,20,3840
266,25,1000000
267,11,0
267,6,0.25
267,10,0.25
267,1,0.5
267,2,1
267,3,1
267,5,1
267,9,1
267,13,1
267,14,1
267,15,1
267,17,1
267,18,1
267,26,1
267,4,2
267,7,2
267,8,2
267,12,2
267,16,4
267,32,28.4
267,23,45
267,24,50
267,28,50
267,30,50
267,27,60
267,31,65
267,19,70
267,21,70
267,29,100
267,22,395
267,20,3840
267,25,1000000
268,6,0.5
268,10,0.5
268,11,0.5
268,26,0.7
268,1,1
268,2,1
268,3,1
268,4,1
268,5,1
268,9,1
268,12,1
268,13,1
268,14,1
268,15,1
268,17,1
268,18,1
268,7,2
268,8,2
268,16,2
268,32,11.5
268,31,15
268,29,25
268,30,25
268,19,35
268,27,50
268,28,50
268,24,55
268,21,70
268,23,120
268,22,205
268,20,3840
268,25,1000000
269,6,0.25
269,10,0.25
269,1,0.5
269,5,0.5
269,14,0.5
269,2,1
269,3,1
269,4,1
269,9,1
269,11,1
269,12,1
269,13,1
269,17,1
269,18,1
269,26,1.2
269,7,2
269,8,2
269,15,2
269,16,2
269,32,31.6
269,23,45
269,19,50
269,28,50
269,29,50
269,27,60
269,31,65
269,21,70
269,24,70
269,30,90
269,22,385
269,20,3840
269,25,1000000
270,18,0.25
270,11,0.5
270,17,0.5
270,26,0.5
270,2,1
270,3,1
270,4,1
270,5,1
270,6,1
270,7,1
270,9,1
270,10,1
270,12,1
270,13,1
270,15,1
270,16,1
270,1,2
270,8,2
270,14,2
270,32,2.6
270,19,30
270,24,30
270,31,30
270,27,40
270,29,40
270,28,50
270,30,50
270,21,70
270,22,220
270,23,255
270,20,3840
270,25,1059860
271,18,0.25
271,11,0.5
271,17,0.5
271,2,1
271,3,1
271,4,1
271,5,1
271,6,1
271,7,1
271,9,1
271,10,1
271,12,1
271,13,1
271,15,1
271,16,1
271,26,1.2
271,1,2
271,8,2
271,14,2
271,32,32.5
271,19,50
271,24,50
271,28,50
271,31,50
271,27,60
271,29,60
271,21,70
271,30,70
271,23,120
271,22,340
271,20,3840
271,25,1059860
272,18,0.25
272,11,0.5
272,17,0.5
272,2,1
272,3,1
272,4,1
272,5,1
272,6,1
272,7,1
272,9,1
272,10,1
272,12,1
272,13,1
272,15,1
272,16,1
272,26,1.5
272,1,2
272,8,2
272,14,2
272,23,45
272,28,50
272,32,55
272,19,70
272,21,70
272,24,70
272,31,70
272,27,80
272,29,90
272,30,100
272,22,480
272,20,3840
272,25,1059860
273,4,0.5
273,10,0.5
273,11,0.5
273,18,0.5
273,26,0.5
273,2,1
273,3,1
273,5,1
273,6,1
273,9,1
273,13,1
273,15,1
273,16,1
273,17,1
273,1,2
273,7,2
273,8,2
273,12,2
273,14,2
273,32,4
273,29,30
273,30,30
273,31,30
273,19,40
273,27,40
273,24,50
273,28,50
273,21,70
273,22,220
273,23,255
273,20,3840
273,25,1059860
274,15,0
274,2,0.5
274,4,0.5
274,9,0.5
274,10,0.5
274,11,0.5
274,18,0.5
274,3,1
274,13,1
274,16,1
274,17,1
274,26,1
274,5,2
274,6,2
274,7,2
274,8,2
274,12,2
274,14,2
274,1,4
274,32,28
274,24,40
274,30,40
274,28,50
274,29,60
274,31,60
274,19,70
274,21,70
274,27,70
274,23,120
274,22,340
274,20,3840
274,25,1059860
275,15,0
275,2,0.5
275,4,0.5
275,9,0.5
275,10,0.5
275,11,0.5
275,18,0.5
275,3,1
275,13,1
275,16,1
275,17,1
275,26,1.3
275,5,2
275,6,2
275,7,2
275,8,2
275,12,2
275,14,2
275,1,4
275,23,45
275,28,50
275,32,59.6
275,24,60
275,30,60
275,21,70
275,31,80
275,27,90
275,29,90
275,19,100
275,22,480
275,20,3840
275,25,1059860
276,9,0
276,11,0
276,26,0.3
276,1,0.5
276,10,0.5
276,2,1
276,3,1
276,5,1
276,6,1
276,7,1
276,8,1
276,13,1
276,14,1
276,15,1
276,17,1
276,18,1
276,4,2
276,12,2
276,16,2
276,32,2.3
276,24,30
276,29,30
276,30,30
276,27,40
276,28,50
276,19,55
276,21,70
276,31,85
276,23,200
276,22,270
276,20,3840
276,25,1059860
277,9,0
277,11,0
277,1,0.5
277,10,0.5
277,26,0.7
277,2,1
277,3,1
277,5,1
277,6,1
277,7,1
277,8,1
277,13,1
277,14,1
277,15,1
277,17,1
277,18,1
277,4,2
277,12,2
277,16,2
277,32,19.8
277,23,45
277,28,50
277,30,50
277,24,60
277,27,60
277,21,70
277,29,75
277,19,85
277,31,125
277,22,455
277,20,3840
277,25,1059860
278,11,0
278,1,0.5
278,6,0.5
278,7,0.5
278,17,0.5
278,18,0.5
278,26,0.6
278,2,1
278,3,1
278,5,1
278,8,1
278,9,1
278,10,1
278,12,1
278,13,1
278,14,1
278,15,1
278,16,2
278,4,4
278,32,9.5
278,19,30
278,24,30
278,30,30
278,27,40
278,28,50
278,29,55
278,21,70
278,31,85
278,23,190
278,22,270
278,20,5120
278,25,1000000
279,11,0
279,1,0.5
279,6,0.5
279,7,0.5
279,17,0.5
279,18,0.5
279,2,1
279,3,1
279,5,1
279,8,1
279,9,1
279,10,1
279,12,1
279,13,1
279,14,1
279,15,1
279,26,1.2
279,16,2
279,4,4
279,32,28
279,23,45
279,19,50
279,28,50
279,27,60
279,31,65
279,21,70
279,30,70
279,29,95
279,24,100
279,22,440
279,20,5120
279,25,1000000
280,3,0
280,6,0.25
280,26,0.4
280,15,0.5
280,1,1
280,2,1
280,4,1
280,5,1
280,7,1
280,8,1
280,10,1
280,11,1
280,12,1
280,13,1
280,16,1
280,18,1
280,9,2
280,14,2
280,17,2
280,32,6.6
280,19,25
280,24,25
280,27,28
280,21,35
280,30,35
280,31,40
280,29,45
280,28,50
280,22,198
280,23,235
280,20,5120
280,25,1250000
281,3,0
281,6,0.25
281,15,0.5
281,26,0.8
281,1,1
281,2,1
281,4,1
281,5,1
281,7,1
281,8,1
281,10,1
281,11,1
281,12,1
281,13,1
281,16,1
281,18,1
281,9,2
281,14,2
281,17,2
281,32,20.2
281,19,35
281,21,35
281,24,35
281,27,38
281,28,50
281,31,50
281,30,55
281,29,65
281,23,120
281,22,278
281,20,5120
281,25,1250000
282,3,0
282,6,0.25
282,15,0.5
282,1,1
282,2,1
282,4,1
282,5,1
282,7,1
282,8,1
282,10,1
282,11,1
282,12,1
282,13,1
282,16,1
282,18,1
282,26,1.6
282,9,2
282,14,2
282,17,2
282,21,35
282,23,45
282,32,48.4
282,28,50
282,24,65
282,27,68
282,19,85
282,31,100
282,30,135
282,29,165
282,22,618
282,20,5120
282,25,1250000
283,6,0.5
283,11,0.5
283,12,0.5
283,17,0.5
283,18,0.5
283,26,0.5
283,1,1
283,2,1
283,3,1
283,5,1
283,7,1
283,9,1
283,10,1
283,13,1
283,14,1
283,15,1
283,32,1.7
283,4,2
283,8,2
283,16,2
283,19,30
283,24,32
283,27,40
283,28,50
283,29,50
283,30,52
283,31,65
283,21,70
283,23,200
283,22,269
283,20,3840
283,25,1000000
284,11,0
284,6,0.25
284,10,0.25
284,1,0.5
284,26,0.8
284,2,1
284,3,1
284,5,1
284,9,1
284,13,1
284,14,1
284,15,1
284,17,1
284,18,1
284,4,2
284,7,2
284,8,2
284,12,2
284,32,3.6
284,16,4
284,28,50
284,19,60
284,24,62
284,21,70
284,27,70
284,23,75
284,31,80
284,30,82
284,29,100
284,22,454
284,20,3840
284,25,1000000
285,26,0.4
285,4,0.5
285,10,0.5
285,11,0.5
285,18,0.5
285,2,1
285,3,1
285,5,1
285,6,1
285,9,1
285,13,1
285,15,1
285,16,1
285,17,1
285,1,2
285,7,2
285,8,2
285,12,2
285,14,2
285,32,4.5
285,31,35
285,19,40
285,29,40
285,28,50
285,24,60
285,27,60
285,30,60
285,21,70
285,23,255
285,22,295
285,20,3840
285,25,1640000
286,2,0.5
286,4,0.5
286,10,0.5
286,11,0.5
286,16,0.5
286,18,0.5
286,1,1
286,3,1
286,6,1
286,9,1
286,13,1
286,17,1
286,26,1.2
286,5,2
286,7,2
286,12,2
286,14,2
286,15,2
286,8,4
286,32,39.2
286,28,50
286,27,60
286,29,60
286,30,60
286,21,70
286,31,70
286,24,80
286,23,90
286,19,130
286,22,460
286,20,3840
286,25,1640000
287,9,0
287,26,0.8
287,1,1
287,2,1
287,3,1
287,4,1
287,5,1
287,7,1
287,8,1
287,10,1
287,11,1
287,12,1
287,13,1
287,14,1
287,15,1
287,16,1
287,17,1
287,18,1
287,6,2
287,32,24
287,31,30
287,29,35
287,30,35
287,28,50
287,19,60
287,24,60
287,27,60
287,21,70
287,23,255
287,22,280
287,20,3840
287,25,1250000
288,9,0
288,1,1
288,2,1
288,3,1
288,4,1
288,5,1
288,7,1
288,8,1
288,10,1
288,11,1
288,12,1
288,13,1
288,14,1
288,15,1
288,16,1
288,17,1
288,18,1
288,26,1.4
288,6,2
288,32,46.5
288,28,50
288,29,55
288,30,55
288,21,70
288,19,80
288,24,80
288,27,80
288,31,90
288,23,120
288,22,440
288,20,3840
288,25,1250000
289,9,0
289,1,1
289,2,1
289,3,1
289,4,1
289,5,1
289,7,1
289,8,1
